id,postcode,locality,state
16305,6214,BIRCHMONT,WA
16306,6214,COOLUP,WA
16307,6214,WEST COOLUP,WA
16308,6215,HAMEL,WA
16309,6215,LAKE CLIFTON,WA
16310,6215,NANGA BROOK,WA
16311,6215,PRESTON BEACH,WA
16312,6215,WAGERUP,WA
16023,6215,WAROONA,WA
16024,6218,YARLOOP,WA
16025,6220,COOKERNUP,WA
16026,6220,HARVEY,WA
16027,6220,HOFFMAN,WA
16028,6220,MYALUP,WA
16029,6220,UDUC,WA
16030,6220,WARAWARRUP,WA
16031,6221,MORNINGTON,WA
16032,6221,WOKALUP,WA
16033,6223,BENGER,WA
16034,6224,BEELA,WA
16035,6224,BRUNSWICK,WA
16036,6225,ALLANSON,WA
16037,6225,BOWELLING,WA
16038,6225,BUCKINGHAM,WA
16039,6225,CARDIFF,WA
16040,6225,COLLIE,WA
16041,6225,COLLIE BURN,WA
16042,6225,HARRIS RIVER,WA
16043,6225,LYALLS MILL,WA
16044,6225,MCALINDEN,WA
16045,6225,MUJA,WA
16046,6225,MUMBALLUP,WA
16047,6225,MUNGALUP,WA
16048,6225,NOGGERUP,WA
16049,6225,PALMER,WA
16050,6225,PRESTON SETTLEMENT,WA
16051,6225,SHOTTS,WA
16052,6225,WORSLEY,WA
16053,6225,YOURDAMUNG LAKE,WA
16054,6226,ROELANDS,WA
16055,6227,BUREKUP,WA
16056,6228,WATERLOO,WA
16057,6229,PICTON,WA
16058,6229,PICTON EAST,WA
16059,6230,BUNBURY,WA
16060,6230,CAREY PARK,WA
16061,6230,COLLEGE GROVE,WA
16062,6230,DALYELLUP,WA
16063,6230,DAVENPORT,WA
16064,6230,EAST BUNBURY,WA
16065,6230,GELORUP,WA
16066,6230,GLEN IRIS,WA
16067,6230,PELICAN POINT,WA
16068,6230,SOUTH BUNBURY,WA
16069,6230,USHER,WA
16070,6230,VITTORIA,WA
16071,6230,WITHERS,WA
16072,6231,BUNBURY,WA
16073,6232,EATON,WA
16074,6232,MILLBRIDGE,WA
16075,6233,AUSTRALIND,WA
16076,6233,BINNINGUP,WA
16077,6233,LESCHENAULT,WA
16078,6233,PARKFIELD,WA
16079,6233,WELLESLEY,WA
16080,6236,CROOKED BROOK,WA
16081,6236,DARDANUP,WA
16082,6236,DARDANUP WEST,WA
16083,6236,FERGUSON,WA
16084,6236,HENTY,WA
16085,6236,PARADISE,WA
16086,6236,WELLINGTON FOREST,WA
16087,6236,WELLINGTON MILL,WA
16088,6237,BOYANUP,WA
16089,6237,ELGIN,WA
16090,6237,GWINDINUP,WA
16091,6237,NORTH BOYANUP,WA
16092,6237,STRATHAM,WA
16093,6237,THE PLAINS,WA
16094,6239,ARGYLE,WA
16095,6239,BEELERUP,WA
16096,6239,BROOKHAMPTON,WA
16097,6239,CHARLEY CREEK,WA
16098,6239,DONNYBROOK,WA
16099,6239,GLEN MERVYN,WA
16100,6239,PAYNEDALE,WA
16101,6239,QUEENWOOD,WA
16102,6239,THOMSON BROOK,WA
16103,6239,UPPER CAPEL,WA
16104,6239,YABBERUP,WA
16105,6240,LOWDEN,WA
16106,6243,WILGA,WA
16107,6243,WILGA WEST,WA
16108,6244,BOYUP BROOK,WA
16109,6244,CHOWERUP,WA
16110,6244,DINNINUP,WA
16111,6244,KULIKUP,WA
16112,6244,MAYANUP,WA
16113,6244,SCOTTS BROOK,WA
16114,6244,TONEBRIDGE,WA
21767,6244,TRIGWELL,WA
16115,6251,BRAZIER,WA
16116,6251,KIRUP,WA
16117,6251,NEWLANDS,WA
16118,6252,MULLALYUP,WA
16119,6253,BALINGUP,WA
16120,6253,GRIMWADE,WA
16121,6253,SOUTHAMPTON,WA
16122,6254,GREENBUSHES,WA
16123,6254,NORTH GREENBUSHES,WA
16124,6255,BENJINUP,WA
16125,6255,BRIDGETOWN,WA
16126,6255,CATTERICK,WA
16127,6255,HESTER,WA
16128,6255,HESTER BROOK,WA
16129,6255,KANGAROO GULLY,WA
16130,6255,WINNEJUP,WA
16131,6256,GLENLYNN,WA
16132,6256,KINGSTON,WA
16133,6256,MARANUP,WA
16134,6256,SUNNYSIDE,WA
16135,6256,WANDILLUP,WA
16136,6256,YORNUP,WA
16137,6258,BALBARRUP,WA
16138,6258,CROWEA,WA
16139,6258,DEANMILL,WA
16140,6258,DIAMOND TREE,WA
16141,6258,DINGUP,WA
16142,6258,DIXVALE,WA
16143,6258,DONNELLY RIVER,WA
16144,6258,GLENORAN,WA
16145,6258,JARDEE,WA
16146,6258,LAKE MUIR,WA
16147,6258,LINFARNE,WA
16148,6258,MANJIMUP,WA
16149,6258,MIDDLESEX,WA
16150,6258,MORDALUP,WA
16151,6258,NYAMUP,WA
16152,6258,PALGARUP,WA
16153,6258,PERUP,WA
16154,6258,QUINNINUP,WA
16155,6258,RINGBARK,WA
16156,6258,SHANNON RIVER MILL,WA
16157,6258,SMITH BROOK,WA
16158,6258,UPPER WARREN,WA
16159,6258,WILGARRUP,WA
16160,6258,YANMAH,WA
16161,6260,BEEDELUP,WA
16162,6260,BIDDELIA,WA
16163,6260,CALLCUP,WA
16164,6260,CHANNYBEARUP,WA
16165,6260,COLLINS,WA
16166,6260,COLLINS SIDING,WA
16167,6260,EASTBROOK,WA
16168,6260,LAKE JASPER,WA
15879,6260,PEERABEELUP,WA
15880,6260,PEMBERTON,WA
15881,6260,YEAGARUP,WA
15882,6262,BOORARA BROOK,WA
21768,6262,CROWEA,WA
15883,6262,MEERUP,WA
15884,6262,NORTHCLIFFE,WA
15885,6262,SHANNON,WA
15886,6262,WINDY HARBOUR,WA
15887,6271,CAPEL,WA
15888,6271,CAPEL RIVER,WA
15889,6271,FORREST BEACH,WA
15890,6271,PEPPERMINT GROVE BEACH,WA
15891,6271,STIRLING ESTATE,WA
15892,6275,BARRABUP,WA
15893,6275,CARLOTTA,WA
15894,6275,CUNDINUP,WA
15895,6275,DARRADUP,WA
15896,6275,EAST NANNUP,WA
15897,6275,JALBARRAGUP,WA
15898,6275,JARRAHWOOD,WA
15899,6275,NANNUP,WA
15900,6275,SCOTT RIVER EAST,WA
15901,6275,YOGANUP,WA
15902,6280,ABBA RIVER,WA
15903,6280,ABBEY,WA
15904,6280,ACTON PARK,WA
15905,6280,AMBERGATE,WA
15906,6280,ANNIEBROOK,WA
15907,6280,BOALLIA,WA
15908,6280,BOVELL,WA
15909,6280,BROADWATER,WA
15910,6280,BUSSELTON,WA
15911,6280,CARBUNUP RIVER,WA
15912,6280,CHAPMAN HILL,WA
15913,6280,GEOGRAPHE,WA
15914,6280,HITHERGREEN,WA
15915,6280,JINDONG,WA
15916,6280,KALGUP,WA
23964,6280,KALGUP,WA
15917,6280,KALOORUP,WA
15918,6280,KEALY,WA
15919,6280,LUDLOW,WA
15920,6280,MARYBROOK,WA
15921,6280,METRICUP,WA
15922,6280,NORTH JINDONG,WA
15923,6280,REINSCOURT,WA
15924,6280,RUABON,WA
15925,6280,SABINA RIVER,WA
15926,6280,SIESTA PARK,WA
15927,6280,TUTUNUP,WA
15928,6280,VASSE,WA
15929,6280,WALSALL,WA
15930,6280,WEST BUSSELTON,WA
15931,6280,WILYABRUP,WA
15932,6280,WONNERUP,WA
15933,6280,YALYALUP,WA
15934,6280,YELVERTON,WA
15935,6280,YOONGARILLUP,WA
15936,6281,DUNSBOROUGH,WA
15937,6281,EAGLE BAY,WA
15938,6281,NATURALISTE,WA
15939,6281,QUEDJINUP,WA
15940,6281,QUINDALUP,WA
15941,6282,YALLINGUP,WA
15942,6282,YALLINGUP SIDING,WA
15943,6284,BAUDIN,WA
15944,6284,COWARAMUP,WA
15945,6284,GRACETOWN,WA
15946,6284,TREETON,WA
15947,6285,BRAMLEY,WA
15948,6285,BURNSIDE,WA
15949,6285,GNARABUP,WA
15950,6285,MARGARET RIVER,WA
15951,6285,OSMINGTON,WA
15952,6285,PREVELLY,WA
15953,6285,ROSA BROOK,WA
15954,6285,ROSA GLEN,WA
15955,6285,SCHROEDER,WA
15956,6286,BORANUP,WA
15957,6286,FOREST GROVE,WA
15958,6286,REDGATE,WA
15959,6286,WITCHCLIFFE,WA
15960,6288,ALEXANDRA BRIDGE,WA
15961,6288,COURTENAY,WA
15962,6288,HAMELIN BAY,WA
15963,6288,KARRIDALE,WA
15964,6288,NILLUP,WA
15965,6288,SCOTT RIVER,WA
15966,6288,WARNER GLEN,WA
15967,6290,AUGUSTA,WA
15968,6290,DEEPDENE,WA
15969,6290,EAST AUGUSTA,WA
15970,6290,KUDARDUP,WA
15971,6290,LEEUWIN,WA
15972,6290,MOLLOY ISLAND,WA
15973,6302,BADGIN,WA
15974,6302,BALLADONG,WA
15975,6302,BURGES,WA
15976,6302,CALJIE,WA
15977,6302,COLD HARBOUR,WA
15978,6302,DALIAK,WA
15979,6302,FLINT,WA
15980,6302,FLYNN,WA
15981,6302,GILGERING,WA
15982,6302,GREENHILLS,WA
15983,6302,GWAMBYGINE,WA
15984,6302,INKPEN,WA
15985,6302,KAURING,WA
15986,6302,MALEBELLING,WA
15987,6302,MOUNT HARDEY,WA
15988,6302,MOUNT OBSERVATION,WA
15989,6302,NARRALOGGAN,WA
15990,6302,QUELLINGTON,WA
15991,6302,SAINT RONANS,WA
21769,6302,ST RONANS,WA
15992,6302,TALBOT,WA
15993,6302,TALBOT WEST,WA
15994,6302,WILBERFORCE,WA
15995,6302,YORK,WA
15996,6304,BALLY BALLY,WA
15997,6304,BEVERLEY,WA
15998,6304,DALE,WA
15999,6304,EAST BEVERLEY,WA
16000,6304,KOKEBY,WA
16001,6304,MORBINNING,WA
16002,6304,WESTDALE,WA
16003,6306,ALDERSYDE,WA
16004,6306,BROOKTON,WA
16005,6306,BULYEE,WA
16006,6306,JELCOBINE,WA
16007,6306,KWEDA,WA
16008,6308,CODJATOTINE,WA
16009,6308,DWARDA,WA
16010,6308,EAST PINGELLY,WA
16011,6308,GILLIMANNING,WA
16012,6308,HASTINGS,WA
16013,6308,PINGELLY,WA
16014,6308,PUMPHREYS BRIDGE,WA
16015,6308,SPRINGS,WA
16016,6308,WANDERING,WA
16017,6308,WEST PINGELLY,WA
16018,6309,EAST POPANYINNING,WA
16019,6309,POPANYINNING,WA
16020,6309,STRATHERNE,WA
16021,6309,WEST POPANYINNING,WA
16022,6311,COMMODINE,WA
15735,6311,CONTINE,WA
15736,6311,CUBALLING,WA
15737,6311,DRYANDRA,WA
15738,6311,LOL GRAY,WA
15739,6311,TOWNSENDALE,WA
15740,6311,WARDERING,WA
15741,6311,YORNANING,WA
15742,6312,BOUNDAIN,WA
15743,6312,DUMBERNING,WA
15744,6312,HILLSIDE,WA
15745,6312,MINIGIN,WA
15746,6312,NARROGIN,WA
15747,6312,NARROGIN VALLEY,WA
15748,6312,NOMANS LAKE,WA
15749,6312,TOOLIBIN,WA
15750,6312,YILLIMINNING,WA
15751,6313,HIGHBURY,WA
15752,6315,ARTHUR RIVER,WA
15753,6315,BALLAYING,WA
15754,6315,CANCANNING,WA
15755,6315,COLLANILLING,WA
15756,6315,DONGOLOCKING,WA
15757,6315,GUNDARING,WA
15758,6315,JALORAN,WA
15759,6315,LIME LAKE,WA
15760,6315,MINDING,WA
15761,6315,PIESSEVILLE,WA
15762,6315,WAGIN,WA
15763,6315,WEDGECARRUP,WA
15764,6316,BOYERINE,WA
15765,6316,CARTMETICUP,WA
15766,6316,GLENCOE,WA
15767,6316,KENMARE,WA
15768,6316,WESTWOOD,WA
15769,6316,WOODANILLING,WA
15770,6317,BADGEBUP,WA
15771,6317,BULLOCK HILLS,WA
15772,6317,CARROLUP,WA
15773,6317,COBLININE,WA
15774,6317,COYRECUP,WA
15775,6317,DATATINE,WA
15776,6317,EWLYAMARTUP,WA
15777,6317,KATANNING,WA
15778,6317,MARRACOONDA,WA
15779,6317,MOOJEBING,WA
15780,6317,MURDONG,WA
15781,6317,PINWERNYING,WA
15782,6317,SOUTH DATATINE,WA
15783,6317,SOUTH GLENCOE,WA
15784,6318,BROOMEHILL,WA
15785,6318,BROOMEHILL EAST,WA
15786,6318,BROOMEHILL VILLAGE,WA
15787,6318,BROOMEHILL WEST,WA
15788,6320,BOBALONG,WA
15789,6320,BORDERDALE,WA
15790,6320,DARTNALL,WA
15791,6320,LAKE TOOLBRUNUP,WA
15792,6320,MOONIES HILL,WA
15793,6320,TAMBELLUP,WA
15794,6320,WANSBROUGH,WA
15795,6321,CRANBROOK,WA
15796,6322,TENTERDEN,WA
15797,6323,KENDENUP,WA
15798,6324,DENBARKER,WA
15799,6324,FOREST HILL,WA
15800,6324,MOUNT BARKER,WA
15801,6324,PERILLUP,WA
15802,6324,PORONGURUP,WA
15803,6324,SOUTH STIRLING,WA
15804,6324,TAKALARUP,WA
15805,6324,WOOGENELLUP,WA
15806,6326,NARRIKUP,WA
15807,6327,REDMOND,WA
15808,6327,REDMOND WEST,WA
15809,6328,CAPE RICHE,WA
15810,6328,CHEYNES,WA
15811,6328,GNOWELLEN,WA
15812,6328,GREEN RANGE,WA
15813,6328,KOJANEERUP SOUTH,WA
15814,6328,MANYPEAKS,WA
21770,6328,METTLER,WA
15815,6328,PALMDALE,WA
15816,6328,WELLSTEAD,WA
15817,6330,ALBANY,WA
15818,6330,BAYONET HEAD,WA
15819,6330,BIG GROVE,WA
15820,6330,BORNHOLM,WA
15821,6330,CENTENNIAL PARK,WA
15822,6330,COLLINGWOOD HEIGHTS,WA
15823,6330,COLLINGWOOD PARK,WA
15824,6330,CUTHBERT,WA
15825,6330,DROME,WA
15826,6330,ELLEKER,WA
15827,6330,EMU POINT,WA
15828,6330,FRENCHMAN BAY,WA
15829,6330,GLEDHOW,WA
15830,6330,GOODE BEACH,WA
15831,6330,GREEN VALLEY,WA
15832,6330,KALGAN,WA
15833,6330,KING RIVER,WA
15834,6330,KRONKUP,WA
15835,6330,LANGE,WA
15836,6330,LITTLE GROVE,WA
15837,6330,LOCKYER,WA
15838,6330,LOWER KING,WA
15839,6330,LOWLANDS,WA
15840,6330,MARBELUP,WA
15841,6330,MCKAIL,WA
15842,6330,MIDDLETON BEACH,WA
15843,6330,MILLBROOK,WA
15844,6330,MILPARA,WA
15845,6330,MIRA MAR,WA
15846,6330,MOUNT CLARENCE,WA
15847,6330,MOUNT ELPHINSTONE,WA
15848,6330,MOUNT MELVILLE,WA
15849,6330,NANARUP,WA
15850,6330,NAPIER,WA
15851,6330,NULLAKI,WA
15852,6330,ORANA,WA
15853,6330,PORT ALBANY,WA
15854,6330,ROBINSON,WA
15855,6330,SANDPATCH,WA
15856,6330,SEPPINGS,WA
15857,6330,SPENCER PARK,WA
15858,6330,TORBAY,WA
15859,6330,TORNDIRRUP,WA
15860,6330,VANCOUVER PENINSULA,WA
15861,6330,WALMSLEY,WA
15862,6330,WARRENUP,WA
15863,6330,WEST CAPE HOWE,WA
15864,6330,WILLYUNG,WA
15865,6330,YAKAMIA,WA
15866,6330,YOUNGS SIDING,WA
15867,6331,ALBANY DC,WA
15868,6332,ALBANY,WA
22821,6332,ALBANY PO,WA
15869,6333,BOW BRIDGE,WA
15870,6333,DENMARK,WA
15871,6333,HAY,WA
15872,6333,HAZELVALE,WA
15873,6333,KENTDALE,WA
15874,6333,KORDABUP,WA
21771,6333,MOUNT LINDESAY,WA
15875,6333,MOUNT LINDSAY,WA
15876,6333,MOUNT ROMANCE,WA
15877,6333,NORNALUP,WA
15878,6333,OCEAN BEACH,WA
15591,6333,PARRYVILLE,WA
15592,6333,PEACEFUL BAY,WA
15593,6333,SCOTSDALE,WA
15594,6333,SHADFORTH,WA
15595,6333,TINGLEDALE,WA
15596,6333,TRENT,WA
15597,6333,WILLIAM BAY,WA
15598,6335,GNOWANGERUP,WA
15599,6335,JACKITUP,WA
15600,6335,KEBARINGUP,WA
15601,6335,PALLINUP,WA
15602,6336,COWALELLUP,WA
15603,6336,MILLS LAKE,WA
15604,6336,MINDARABIN,WA
15605,6336,NEEDILUP,WA
15606,6336,ONGERUP,WA
15607,6336,TOOMPUP,WA
15608,6337,FITZGERALD,WA
15609,6337,GAIRDNER,WA
15610,6337,JACUP,WA
15611,6337,JERRAMUNGUP,WA
15612,6337,WEST FITZGERALD,WA
15613,6338,AMELUP,WA
15614,6338,BORDEN,WA
15615,6338,BOXWOOD HILL,WA
15616,6338,BREMER BAY,WA
15617,6338,MAGITUP,WA
15618,6338,MONJEBUP,WA
15619,6338,NALYERLUP,WA
15620,6338,NORTH STIRLINGS,WA
15621,6338,STIRLING RANGE NATIONAL PARK,WA
15622,6341,NYABING,WA
15623,6343,PINGRUP,WA
15624,6346,FITZGERALD RIVER NATIONAL PARK,WA
15625,6346,JERDACUTTUP,WA
15626,6346,RAVENSTHORPE,WA
15627,6346,WEST RIVER,WA
15628,6348,HOPETOUN,WA
15629,6350,DUMBLEYUNG,WA
15630,6350,NAIRIBIN,WA
15631,6350,NIPPERING,WA
15632,6351,MOULYINNING,WA
15633,6351,NORTH MOULYINNING,WA
15634,6352,KUKERIN,WA
15635,6352,MERILUP,WA
15636,6352,NORTH KUKERIN,WA
15637,6352,SOUTH KUKERIN,WA
15638,6353,BEENONG,WA
15639,6353,BUNICHE,WA
15640,6353,KUENDER,WA
15641,6353,LAKE GRACE,WA
15642,6353,MALLEE HILL,WA
15643,6353,NEENDALING,WA
15644,6353,NORTH BURNGUP,WA
15645,6353,NORTH LAKE GRACE,WA
15646,6353,SOUTH LAKE GRACE,WA
15647,6353,TARIN ROCK,WA
15648,6355,DUNN ROCK,WA
15649,6355,EAST NEWDEGATE,WA
15650,6355,HOLT ROCK,WA
15651,6355,LAKE BIDDY,WA
15652,6355,LAKE CAMM,WA
15653,6355,LITTLE ITALY,WA
15654,6355,MAGENTA,WA
15655,6355,MOUNT SHERIDAN,WA
15656,6355,NEWDEGATE,WA
15657,6355,SOUTH NEWDEGATE,WA
15658,6355,VARLEY,WA
21772,6356,HATTER HILL,WA
15659,6356,LAKE KING,WA
15660,6356,MOUNT MADDEN,WA
15661,6357,PINGARING,WA
15662,6358,KARLGARIN,WA
15663,6359,FORRESTANIA,WA
15664,6359,HYDEN,WA
21773,6359,LITTLE ITALY,WA
15665,6361,HARRISMITH,WA
15666,6361,TINCURRIN,WA
15667,6363,DUDININ,WA
15668,6363,WALYURIN,WA
15669,6365,JILAKIN,WA
15670,6365,JITARNING,WA
15671,6365,KULIN,WA
15672,6365,KULIN WEST,WA
15673,6367,BENDERING,WA
15674,6367,KONDININ,WA
15675,6368,SOUTH KUMMININ,WA
15676,6369,EMU HILL,WA
15677,6369,MOUNT WALKER,WA
15678,6369,NAREMBEEN,WA
15679,6369,WADDERIN,WA
15680,6369,WEST HOLLETON,WA
15681,6369,WOOLOCUTTY,WA
15682,6370,EAST WICKEPIN,WA
15683,6370,KIRK ROCK,WA
21774,6370,KIRK ROCK,WA
15684,6370,MALYALLING,WA
15685,6370,WICKEPIN,WA
15686,6370,WOGOLIN,WA
15687,6372,YEALERING,WA
15688,6373,BULLARING,WA
15689,6375,ADAMSVALE,WA
15690,6375,BILBARIN,WA
15691,6375,CORRIGIN,WA
15692,6375,GORGE ROCK,WA
15693,6375,KUNJIN,WA
15694,6375,KURRENKUTTEN,WA
15695,6383,BADJALING,WA
15696,6383,BALKULING,WA
21775,6383,CUBBINE,WA
15697,6383,DANGIN,WA
21776,6383,DOODENANNING,WA
21777,6383,DULBELLING,WA
15698,6383,MAWSON,WA
21778,6383,MOUNT STIRLING,WA
15699,6383,QUAIRADING,WA
15700,6383,SOUTH CAROLING,WA
21779,6383,SOUTH QUAIRADING,WA
15701,6383,WAMENUSKING,WA
15702,6383,YOTING,WA
15703,6384,PANTAPIN,WA
15704,6385,KWOLYIN,WA
15705,6386,SHACKLETON,WA
15706,6390,BANNISTER,WA
15707,6390,BODDINGTON,WA
15708,6390,CROSSMAN,WA
15709,6390,LOWER HOTHAM,WA
15710,6390,MARRADONG,WA
15711,6390,MOUNT COOKE,WA
15712,6390,MOUNT WELLS,WA
15713,6390,NORTH BANNISTER,WA
15714,6390,RANFORD,WA
15715,6390,UPPER MURRAY,WA
15716,6390,WURAMING,WA
15717,6391,BORANING,WA
15718,6391,CONGELIN,WA
15719,6391,CULBIN,WA
15720,6391,HILLMAN RIVER,WA
15721,6391,NARRAKINE,WA
15722,6391,QUINDANNING,WA
15723,6391,TARWONGA,WA
15724,6391,WILLIAMS,WA
15725,6392,BOKAL,WA
15726,6392,BOOLADING,WA
21780,6392,DARDADINE,WA
15727,6392,DARKAN,WA
21781,6392,MEEKING,WA
15728,6393,CORDERING,WA
15729,6393,DURANILLIN,WA
15730,6393,MOODIARRUP,WA
15731,6393,TRIGWELL,WA
15732,6394,BEAUFORT RIVER,WA
15733,6394,BOILUP,WA
15734,6394,BOSCABEL,WA
11042,6394,CHANGERUP,WA
21782,6394,MOKUP,WA
11043,6394,MURADUP,WA
11044,6394,ORCHID VALLEY,WA
11045,6394,QUALEUP,WA
11046,6395,CHERRY TREE POOL,WA
11047,6395,JINGALUP,WA
11048,6395,KOJONUP,WA
11049,6395,LUMEAH,WA
11050,6395,MOBRUP,WA
11051,6395,RYANSBROOK,WA
11052,6396,FRANKLAND,WA
21783,6396,FRANKLAND RIVER,WA
11053,6397,ROCKY GULLY,WA
11054,6398,BROKE,WA
11055,6398,NORTH WALPOLE,WA
11056,6398,WALPOLE,WA
11057,6401,BUCKLAND,WA
11058,6401,BURLONG,WA
11059,6401,CUNJARDINE,WA
11060,6401,IRISHTOWN,WA
11061,6401,JENNACUBBINE,WA
11062,6401,JENNAPULLIN,WA
11063,6401,MALABAINE,WA
11064,6401,MEENAAR,WA
11065,6401,MOKINE,WA
11066,6401,MULUCKINE,WA
11067,6401,MUMBERKINE,WA
11068,6401,MURESK,WA
11069,6401,NORTHAM,WA
11070,6401,ROSSMORE,WA
11071,6401,SOUTHERN BROOK,WA
11072,6401,SPENCERS BROOK,WA
11073,6401,THROSSELL,WA
11074,6401,WONGAMINE,WA
11075,6403,GRASS VALLEY,WA
11076,6405,GREENWOODS VALLEY,WA
11077,6405,MECKERING,WA
11078,6405,QUELAGETTING,WA
11079,6405,WARDING EAST,WA
11080,6407,CUNDERDIN,WA
11081,6407,WAEEL,WA
11082,6407,WATERCARRIN,WA
11083,6407,WYOLA,WA
11084,6407,WYOLA WEST,WA
11085,6407,YOUNDEGIN,WA
11086,6409,DOONGIN,WA
21784,6409,NORTH TAMMIN,WA
21785,6409,SOUTH TAMMIN,WA
11087,6409,TAMMIN,WA
11088,6409,YORKRAKINE,WA
11089,6410,BUNGULLA,WA
11090,6410,DAADENNING CREEK,WA
11091,6410,KELLERBERRIN,WA
11092,6410,MOUNT CAROLINE,WA
11093,6410,NORTH KELLERBERRIN,WA
11094,6411,DOODLAKINE,WA
11095,6411,SOUTH DOODLAKINE,WA
11096,6412,BAANDEE,WA
11097,6412,NORTH BAANDEE,WA
11098,6413,HINES HILL,WA
11099,6414,NANGEENAN,WA
11100,6415,GOOMARIN,WA
11101,6415,KORBEL,WA
11102,6415,MERREDIN,WA
11103,6415,NOKANING,WA
11104,6415,NORPA,WA
11105,6415,TANDEGIN,WA
11106,6418,BRUCE ROCK,WA
11107,6418,YARDING,WA
11108,6419,ARDATH,WA
11109,6420,CRAMPHORNE,WA
11110,6420,MUNTADGIN,WA
11111,6421,BURRACOPPIN,WA
11112,6421,CAMPION,WA
11113,6421,SOUTH BURRACOPPIN,WA
11114,6421,WARRALAKIN,WA
11115,6422,WALGOOLAN,WA
11116,6423,BOODAROCKIN,WA
11117,6423,CARRABIN,WA
21786,6423,WARRACHUPPIN,WA
11118,6423,WESTONIA,WA
11119,6424,BODALLIN,WA
11120,6424,NORTH BODALLIN,WA
11121,6424,SOUTH BODALLIN,WA
11122,6425,DULYALBIN,WA
11123,6425,MOORINE ROCK,WA
11124,6426,CORINTHIA,WA
11125,6426,GHOOLI,WA
11126,6426,HOLLETON,WA
11127,6426,MARVEL LOCH,WA
11128,6426,MOUNT HAMPTON,WA
11129,6426,MOUNT HOLLAND,WA
11130,6426,MOUNT JACKSON,WA
11131,6426,MOUNT PALMER,WA
11132,6426,PARKER RANGE,WA
11133,6426,SKELETON ROCK,WA
11134,6426,SOUTH YILGARN,WA
11135,6426,SOUTHERN CROSS,WA
11136,6426,TURKEY HILL,WA
11137,6426,YELLOWDINE,WA
11138,6427,KOOLYANOBBING,WA
11139,6428,BABAKIN,WA
11140,6429,BOORABBIN,WA
11141,6429,BULLABULLING,WA
11142,6429,COOLGARDIE,WA
11143,6429,KARRAMINDIE,WA
11144,6429,LONDONDERRY,WA
11145,6429,MOUNT BURGES,WA
11146,6429,VICTORIA ROCK,WA
11147,6429,WALLAROO,WA
11148,6430,BINDULI,WA
11149,6430,BROADWOOD,WA
23902,6430,BROADWOOD,WA
11150,6430,HANNANS,WA
11151,6430,KALGOORLIE,WA
11152,6430,KARLKURLA,WA
11153,6430,LAMINGTON,WA
11154,6430,MULLINGAR,WA
11155,6430,PICCADILLY,WA
11156,6430,SOMERVILLE,WA
11157,6430,SOUTH KALGOORLIE,WA
11158,6430,WEST KALGOORLIE,WA
11159,6430,WEST LAMINGTON,WA
11160,6430,WILLIAMSTOWN,WA
11161,6430,YILKARI,WA
11162,6431,BOORARA,WA
11163,6431,BROWN HILL,WA
11164,6431,BULONG,WA
11165,6431,EMU FLAT,WA
11166,6431,FEYSVILLE,WA
11167,6431,KANOWNA,WA
11168,6431,KOOKYNIE,WA
11169,6431,KURNALPI,WA
11170,6431,LAKEWOOD,WA
11171,6431,ORA BANDA,WA
11172,6431,PLUMRIDGE LAKES,WA
11173,6431,TRAFALGAR,WA
11174,6431,WARBURTON,WA
11175,6432,BOULDER,WA
11176,6432,FIMISTON,WA
11177,6432,SOUTH BOULDER,WA
11178,6432,VICTORY HEIGHTS,WA
11179,6433,HANNANS,WA
22842,6433,HANNANS PO,WA
11181,6433,KALGOORLIE,WA
22845,6433,KALGOORLIE DC,WA
22846,6433,KALGOORLIE PO,WA
11182,6434,CUNDEELEE,WA
11183,6434,FORREST,WA
11184,6434,PARKESTON,WA
10897,6434,RAWLINNA,WA
10898,6434,ZANTHUS,WA
10899,6435,AGNEW,WA
10900,6436,MENZIES,WA
10901,6436,ULARRING,WA
10902,6437,LEINSTER,WA
10903,6437,SIR SAMUEL,WA
10904,6438,LAKE DARLOT,WA
10905,6438,LEONORA,WA
10906,6440,BANDYA,WA
10907,6440,BEADELL,WA
10908,6440,BURTVILLE,WA
10909,6440,COSMO NEWBERY,WA
10910,6440,LAKE WELLS,WA
10911,6440,LAVERTON,WA
10912,6440,NEALE,WA
10913,6442,KAMBALDA,WA
21787,6442,KAMBALDA EAST,WA
21788,6442,KAMBALDA WEST,WA
10914,6443,BALLADONIA,WA
10915,6443,CAIGUNA,WA
10916,6443,COCKLEBIDDY,WA
10917,6443,DUNDAS,WA
10918,6443,EUCLA,WA
10919,6443,FRASER RANGE,WA
10920,6443,HIGGINSVILLE,WA
10921,6443,MADURA,WA
10922,6443,MUNDRABILLA,WA
10923,6443,NORSEMAN,WA
10924,6443,WIDGIEMOOLTHA,WA
10925,6445,NORTH CASCADE,WA
10926,6445,SALMON GUMS,WA
10927,6446,GRASS PATCH,WA
10928,6447,LORT RIVER,WA
10929,6447,MOUNT NEY,WA
10930,6447,SCADDAN,WA
10931,6447,WITTENOOM HILLS,WA
10932,6448,GIBSON,WA
10933,6450,BANDY CREEK,WA
10934,6450,BEAUMONT,WA
10935,6450,BOYATUP,WA
10936,6450,CAPE LE GRAND,WA
10937,6450,CASCADE,WA
10938,6450,CASTLETOWN,WA
10939,6450,CHADWICK,WA
10940,6450,CONDINGUP,WA
10941,6450,COOMALBIDGUP,WA
10942,6450,DALYUP,WA
10943,6450,EAST MUNGLINUP,WA
10944,6450,ESPERANCE,WA
